@RELATION testset

@ATTRIBUTE apk_size REAL
@ATTRIBUTE dex_size REAL
@ATTRIBUTE min_andrversion INTEGER
@ATTRIBUTE max_andrversion INTEGER
@ATTRIBUTE target_andrversion INTEGER
@ATTRIBUTE security {-1, 0}
@ATTRIBUTE methodCount INTEGER
@ATTRIBUTE classCount INTEGER
@ATTRIBUTE crypto_count INTEGER
@ATTRIBUTE dynCode_count INTEGER
@ATTRIBUTE native_count INTEGER
@ATTRIBUTE reflect_count INTEGER
@ATTRIBUTE sendSMS {1, 0}
@ATTRIBUTE deleteSMS {1, 0}
@ATTRIBUTE interruptSMS {1, 0}
@ATTRIBUTE httpPost {1, 0}
@ATTRIBUTE deviceId {1, 0}
@ATTRIBUTE simCountry {1, 0}
@ATTRIBUTE installedPkg {1, 0}
@ATTRIBUTE loadOtherCode {1, 0}
@ATTRIBUTE subprocess {1, 0}
@ATTRIBUTE executeOtherCode {1, 0}
@ATTRIBUTE jni {1, 0}
@ATTRIBUTE unix {1, 0}
@ATTRIBUTE buttonCount INTEGER
@ATTRIBUTE TextViewCount INTEGER
@ATTRIBUTE EditViewCount INTEGER
@ATTRIBUTE ImageButtonCount INTEGER
@ATTRIBUTE CheckBoxCount INTEGER
@ATTRIBUTE RadioGroupCount INTEGER
@ATTRIBUTE RadioButtonCount INTEGER
@ATTRIBUTE ToastCount INTEGER
@ATTRIBUTE SpinnerCount INTEGER
@ATTRIBUTE ListViewCount INTEGER
@ATTRIBUTE fileCount INTEGER
@ATTRIBUTE INTERNET {1, 0}
@ATTRIBUTE SET_DEBUG_APP {1, 0}
@ATTRIBUTE MODIFY_PHONE_STATE {1, 0}
@ATTRIBUTE RECORD_AUDIO {1, 0}
@ATTRIBUTE RECEIVE_BOOT_COMPLETED {1, 0}
@ATTRIBUTE RECEIVE_MMS {1, 0}
@ATTRIBUTE RECEIVE_SMS {1, 0}
@ATTRIBUTE RECEIVE_WAP_PUSH {1, 0}
@ATTRIBUTE SEND_SMS {1, 0}
@ATTRIBUTE CALL_PHONE {1, 0}
@ATTRIBUTE CALL_PRIVILEGED {1, 0}
@ATTRIBUTE PROCESS_OUTGOING_CALLS {1, 0}
@ATTRIBUTE READ_CALL_LOG {1, 0}
@ATTRIBUTE READ_EXTERNAL_STORAGE {1, 0}
@ATTRIBUTE READ_LOGS {1, 0}
@ATTRIBUTE ACCESS_COARSE_LOCATION {1, 0}
@ATTRIBUTE ACCESS_FINE_LOCATION {1, 0}
@ATTRIBUTE BLUETOOTH {1, 0}
@ATTRIBUTE CAMERA {1, 0}
@ATTRIBUTE INSTALL_PACKAGES {1, 0}
@ATTRIBUTE NFC {1, 0}
@ATTRIBUTE READ_CONTACTS {1, 0}
@ATTRIBUTE permissionCount INTEGER
@ATTRIBUTE activityCount INTEGER
@ATTRIBUTE serviceCount INTEGER
@ATTRIBUTE receiverCount INTEGER
@ATTRIBUTE providerCount INTEGER
@ATTRIBUTE exportedCount INTEGER
@ATTRIBUTE hPictureCount INTEGER
@ATTRIBUTE mPictureCount INTEGER
@ATTRIBUTE lPictureCount INTEGER
@ATTRIBUTE xPictureCount INTEGER
@ATTRIBUTE totalCount INTEGER

@DATA
337630.0,289716.0,3,0,0,0,1367,253,0,0,5,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0
1290162.0,1398100.0,7,0,7,0,6871,803,0,0,67,19,0,0,0,1,1,0,0,0,0,0,0,0,3,17,5,5,2,0,1,0,0,3,537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,2,0,0,142,135,45,87,409
599250.0,96928.0,4,0,0,0,354,78,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,10,0,0,0,10
425515.0,348384.0,10,0,15,0,2355,313,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,15,2,1,2,20
1754566.0,329884.0,3,0,0,0,1579,308,0,0,53,0,0,0,0,1,1,0,0,0,0,0,0,0,3,28,3,24,0,0,0,0,0,4,291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,1,0,0,6,0,0,0,6
3482396.0,468060.0,4,0,0,0,1634,315,0,0,27,4,0,0,0,1,1,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,515,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,49,2,2,1,0,4,1,1,0,6
2184890.0,250136.0,7,0,0,0,1158,205,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,31,19,0,0,0,0,0,0,0,4,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,12,0,1,0,0,1,1,1,0,3
3529998.0,90848.0,2,0,2,0,401,69,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0
1106376.0,449892.0,8,0,16,0,2507,399,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,15,40,15,3,1,0,0,0,0,2,411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,9,14,0,0,0,0,23,11,1,11,46
176956.0,143120.0,5,0,0,0,610,129,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,1,1,0,0,8,8,8,0,24
175120.0,162036.0,6,0,0,0,736,76,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,3
3056679.0,40376.0,7,0,0,0,171,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,2,0,8,0,0,0,2,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,0,0,24,1,1,0,26
740756.0,768244.0,4,0,0,0,3654,561,0,0,96,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,6,1,0,0,0,10,10,10,0,30
899798.0,351200.0,7,0,0,0,2565,375,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,3
334632.0,370884.0,3,0,0,0,2456,326,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,2,0,0,0,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1101200.0,544792.0,3,0,4,0,2031,374,0,0,27,2,0,0,0,1,0,0,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,5,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,15,0,0,0,0,74,1,1,0,76
39263.0,50368.0,3,0,0,0,181,32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,1,2,0,0,2,1,1,0,4
500738.0,48036.0,7,0,0,0,151,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,5,5,5,0,15
872174.0,649044.0,8,0,0,0,3738,566,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,2,1,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,19,0,1,0,0,4,2,4,1,11
459457.0,14136.0,7,0,0,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26057.0,27424.0,5,0,0,0,83,17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,1,0,3
71158.0,100256.0,4,0,0,0,375,67,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,4
95340.0,113188.0,7,0,8,0,476,85,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5,2,1,0,0,2,2,2,0,6
390382.0,14296.0,4,0,8,0,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,6,2,1,1,10
80300.0,88528.0,4,0,4,0,241,36,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,1,0,0,2,2,2,0,6
130852.0,237280.0,7,0,0,0,1388,213,0,0,19,3,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
1116975.0,1646260.0,8,0,17,0,4467,585,0,0,59,13,0,1,0,1,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,1,1,1,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8,3,0,0,0,0,6,6,2,2,16
9425304.0,940880.0,8,0,8,0,6983,864,0,0,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,312,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,20,0,0,1,0,0,0,0,0,0
307303.0,327772.0,3,0,0,0,1740,354,0,0,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,3,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0
109431.0,131904.0,4,0,0,0,450,117,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,4,0,10,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,1,0,3
780307.0,358460.0,7,0,15,0,1692,320,0,0,31,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0
120049.0,120400.0,8,0,8,0,529,88,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1585702.0,753560.0,4,0,0,0,1851,320,0,0,31,6,1,0,0,1,0,0,0,0,0,0,1,0,25,16,2,0,1,0,0,0,0,3,139,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,1,0,0,1,1,1,0,3
22196.0,3000.0,7,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3
1738683.0,244608.0,2,0,0,0,1255,134,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
576862.0,975844.0,8,0,17,0,2378,397,0,0,21,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,0,0,0,0,1,1,1,0,3
9667146.0,381652.0,8,0,0,0,1744,276,0,0,30,2,0,0,0,1,1,0,0,0,0,0,0,0,4,11,0,2,0,0,0,0,0,1,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,7,0,0,0,0,1,1,1,0,3
79240.0,41860.0,7,0,7,0,140,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,5,5,1,16
440644.0,10604.0,4,0,0,0,31,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,3
1000266.0,356608.0,4,0,0,0,1190,247,0,0,23,0,0,0,0,1,0,0,0,0,0,0,1,0,4,7,4,0,0,0,0,0,0,12,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,2,2,0,5
2643733.0,57448.0,8,0,0,0,144,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,35,1,1,0,37
250736.0,17816.0,3,0,0,0,73,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
701953.0,71732.0,8,0,0,0,300,62,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,7,7,0,21
611534.0,178356.0,7,0,0,0,758,121,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,0,0,0,5,3,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,8,0,0,0,0,65,2,2,0,69
1150963.0,368676.0,4,0,14,0,2121,396,0,0,46,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,65,0,9,74
371085.0,66808.0,4,0,4,0,271,55,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
627087.0,285204.0,7,0,0,0,1194,287,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,14,1,24,3,0,1,0,0,0,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,14,0,0,1,0,112,0,2,1,115
4692057.0,47124.0,4,0,0,0,129,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,3
262973.0,308232.0,3,0,0,0,1452,258,0,0,26,1,0,0,0,1,1,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,9,1,1,0,11
240654.0,25708.0,3,0,14,0,94,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,22,0,22,0,44
490346.0,742084.0,4,0,16,0,4215,622,0,0,38,7,1,0,0,1,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,2,1,114,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,1,5,0,23,23,17,13,76
2420111.0,26160.0,8,0,14,0,100,13,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,3
33919.0,22500.0,8,0,0,0,80,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,3
182688.0,102180.0,8,0,0,0,386,83,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,8,4,0,0,0,0,0,27,0,0,27
179764.0,91368.0,4,0,0,0,308,65,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,2,2,2,0,6
344900.0,134740.0,7,0,0,0,542,80,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,3
622532.0,921836.0,10,0,10,0,5700,708,0,0,39,20,0,0,0,0,0,0,0,0,0,0,0,0,12,22,7,1,0,0,0,0,0,3,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,35,0,15,16,66
16176.0,5248.0,4,0,4,0,14,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3
354363.0,781844.0,8,0,17,0,2143,327,0,0,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,2,0,5,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,1,1,1,3
569989.0,865328.0,3,0,13,0,2296,297,0,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,4,6,1,0,0,1,0,0,1,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,15,1,0,19
886280.0,2040820.0,3,0,0,0,11269,1934,0,0,169,3,0,0,0,1,1,0,0,0,0,0,0,0,2,134,70,26,0,0,0,0,0,13,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,2,0,0,0,0,0,0,0
890865.0,163232.0,4,0,0,0,584,168,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,26,30,13,9,0,1,0,0,0,11,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,36,0,0,0,0,86,1,1,0,88
56880.0,45628.0,3,0,15,0,126,33,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0
559448.0,160980.0,3,0,0,0,543,79,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,13,0,0,0,0,0,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
29145.0,3704.0,5,0,15,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,4
4064247.0,20364.0,8,0,5,0,88,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,3
7308909.0,159256.0,4,0,0,0,709,121,0,0,15,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,0,0,11,11,11,0,33
185116.0,72360.0,4,0,0,0,351,92,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,8,15,1,5,1,0,0,0,0,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,45,0,0,0,45
63428.0,32736.0,3,0,0,0,111,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0
6069028.0,52452.0,8,0,8,0,203,41,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,2,0,5
213184.0,31300.0,8,0,0,0,74,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,2,3,0,0,0,0,2,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,7,0,0,1,0,1,1,1,0,3
44120.0,14500.0,2,0,0,0,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
52688.0,58940.0,3,0,0,0,222,34,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
140471.0,159068.0,5,0,0,0,654,125,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,8,1,1,0,10
897946.0,70160.0,7,0,0,0,221,60,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,9,5,5,0,0,2,14,0,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,84,1,1,0,86
2545073.0,452920.0,3,0,0,0,3071,491,0,0,20,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
1117633.0,149424.0,4,0,0,0,793,128,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,1,0,3
582860.0,601900.0,3,0,11,0,2698,463,0,0,38,1,0,0,0,1,1,0,0,0,1,0,0,0,14,22,14,0,1,0,0,0,3,4,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,59,0,0,0,59
412586.0,212224.0,3,0,0,0,1410,169,0,0,30,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,1,1,1,0,3
5137399.0,164084.0,4,0,0,0,648,123,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0
276668.0,61320.0,4,0,0,0,192,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,29,1,0,31
1955413.0,1511424.0,7,0,0,0,8789,1350,0,0,78,21,0,1,0,1,0,0,0,0,0,0,0,0,31,70,3,22,0,0,0,0,0,7,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,0,0,5,0,181,22,23,1,227
10302.0,6964.0,4,0,0,0,24,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,3
14337.0,3384.0,4,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2
4955526.0,1170076.0,8,0,15,0,8394,1129,0,0,131,1,0,0,0,1,0,0,0,0,1,0,1,0,6,10,2,0,0,0,0,0,0,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,1,2,7
2159020.0,748772.0,3,0,0,0,4934,537,0,0,43,0,0,0,0,1,1,0,0,0,0,0,1,0,3,2,8,1,3,0,0,0,0,2,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,1,1,1,0,3
